"","valeur_reelle","Random_Forest","Rpart","Gradient","Regression","Regression_backward","Regression_penalisee","SVM","SVM_lineaire","Extra_Gradient"
"338",3.2,3.39271,3.31250000000001,3.33339931099986,3.22987726233219,3.22991172597196,3.23811393241045,3.31231083704411,3.28296329541718,3.29076552391052
"339",3.1,2.85194,3.1956678700361,2.7668304994376,3.01062181182114,2.9906018098942,2.99722597573418,3.18719129382805,3.07240640952133,2.97375106811523
"340",4,3.31162666666667,2.99304743339831,3.50166799425967,3.56676713997474,3.57134727538998,3.5674995134591,3.23717112006604,3.5771870901743,2.71593904495239
"341",3.4,3.3458,3.65368731563422,3.35132235268949,3.3582047708943,3.33821995389666,3.34049733820593,3.39947519246598,3.4265520650067,3.45522832870483
"342",3.1,2.85236333333334,2.75630136986302,2.94562975420759,2.87586458594991,2.88188627819229,2.85700776089463,2.81572179633652,2.8654002038703,2.89436912536621
"343",2.6,3.19544,3.1956678700361,3.22948594009915,3.1436311345247,3.14725506064447,3.14527876591539,3.06402365502018,3.23634483876693,3.41747403144836
"344",3.4,2.48941666666667,2.75630136986302,2.3186709088743,2.31020614219116,2.2902329635794,2.3598878741608,2.556075634538,2.29321117911693,2.65483617782593
"345",2.6,2.97186,2.99304743339831,2.93135865850645,2.88052406883382,2.88294298875287,2.87210642747044,2.95109490858444,2.88868755167388,3.10654091835022
"346",2.7,3.21341,3.31250000000001,3.34876046166949,3.22694436091316,3.20151367095173,3.18124022683639,3.14847147220209,3.24441024826975,3.32278084754944
"347",3,3.05467,2.99304743339831,3.22495260070102,3.21946123633334,3.20563907637821,3.19683173386186,3.3251804457845,3.29185560828478,3.17065811157227
"348",3.3,3.37784,3.31250000000001,3.3926804143044,3.11261002025788,3.11132264883267,3.12987023412316,3.37070336167882,3.16319918194853,3.34036803245544
"349",3.1,3.53974333333333,3.31250000000001,3.48146206769428,3.36799379273902,3.3696928343127,3.35733183834632,3.54705250290736,3.37616714715607,3.37821340560913
"350",4.4,3.05723666666667,3.26235408560311,3.2113329130602,3.53550781815985,3.54265151070483,3.47866955472531,3.54674519806484,3.47690028655696,2.96214890480042
"351",2.8,3.14333666666667,3.31861804222649,3.37602376479146,3.50887082948508,3.48291289003919,3.47446775627215,3.10110798025084,3.51190803358142,2.63016796112061
"352",3.3,3.76163,3.65368731563422,3.91420694222819,3.86559227329674,3.86653683967557,3.82722470597584,3.9745180887135,3.84001337224942,3.66818189620972
"353",2.9,3.18536333333333,3.31250000000001,3.33818588288017,3.38204880592944,3.36982585473391,3.37544809808591,3.24554688341886,3.37455213761813,3.2356379032135
"354",4.2,3.14806111111111,3.31250000000001,3.17877505885728,3.27539072703782,3.27373812292857,3.27279413583151,3.05640376585141,3.36082829014385,3.21096897125244
"355",3.6,3.52895333333333,3.31250000000001,3.63732535444329,3.48607445439907,3.4905978998461,3.46688220941113,3.56049623547212,3.53935278979271,3.55673384666443
"356",2.2,2.38836333333333,2.75630136986302,2.43476013453388,2.62304820642485,2.67850994580453,2.62633197019911,2.84156984977526,2.58256750640077,2.48763275146484
"357",4,3.29007666666667,3.31250000000001,3.32325927464746,3.23272595339055,3.23735649545702,3.24691392400577,3.37555408360988,3.30216994804203,3.28668069839478
"358",4,3.42179619047619,3.31250000000001,3.23524350294018,3.27542329913129,3.27384344582528,3.27608052776392,3.30922312280614,3.31376763646285,3.23526167869568
"359",2,3.40866666666667,3.31250000000001,3.57856197659847,3.45463272016988,3.45597118124867,3.43825258002051,3.40672127943005,3.46075357230821,3.63350963592529
"360",3.3,3.05751,2.99304743339831,3.2724000623976,3.27190053246557,3.2894544417861,3.27073844247127,3.31381386710382,3.15500988975899,3.05148196220398
"361",2.3,2.61993333333333,2.90021881838074,2.55110321609163,2.65275521740932,2.6436370357521,2.63308945476496,2.57344186396862,2.63858021448893,2.65862035751343
"362",3.6,3.15438333333333,3.26235408560311,3.15185948603269,3.24897849239523,3.23721736804636,3.26732783174256,3.4665850663162,3.3029562969353,3.10756397247314
"363",2.7,3.35834666666666,3.31250000000001,3.27797344156491,3.34681422803826,3.34766665812112,3.344380621458,3.40955746619979,3.38908595086438,3.27856206893921
"364",3.2,3.31857333333333,3.65368731563422,3.31905514687159,3.18837166601269,3.20611303820136,3.15626519406475,2.98517205937103,3.2106501629448,3.43503046035767
"365",4,3.35504666666667,3.81758241758242,3.53617928679025,3.92795680621276,3.94202108283881,3.91352701153903,3.824086747377,4.14017606924476,3.40049839019775
"366",3.8,3.48721666666667,3.31250000000001,3.35690094713984,3.2874489270144,3.28637476408448,3.29134192282613,3.44693716500125,3.34617110741213,3.30647993087769
"367",3.6,3.43043333333334,3.31250000000001,3.24973229572501,3.23140250226835,3.23641480759792,3.24087715269959,3.36533761465682,3.29819378143599,3.30486559867859
"368",3,2.95989,3.26235408560311,3.00082756462499,2.91964072557419,2.94051860233576,2.96248917179378,3.14270509453147,3.00450750779764,2.63441967964172
"369",2.7,3.01644666666667,2.75630136986302,2.83124297348539,2.69888590336266,2.68726046392261,2.710899185252,2.52229435655601,2.7352252036219,2.96538519859314
"370",3.5,2.64587333333333,2.75630136986302,2.65082513925499,2.74990040590358,2.7525481965145,2.78238228244233,2.70718670277875,2.83589198565022,2.65369129180908
"371",2.7,3.32354,3.31250000000001,3.3423192976829,3.17722811995081,3.1656488915394,3.17081130765108,3.20578688655607,3.24337884676038,3.40002703666687
"372",3.8,3.34953666666667,3.26235408560311,3.24579173317595,3.2483237209963,3.21046062925034,3.25135440548562,3.32344984959099,3.27584542652074,3.16652393341064
"373",2.3,3.27721333333333,3.31250000000001,3.09595044254728,3.19030011013813,3.18843905436098,3.21077705701428,3.41432312549847,3.2248536207226,3.1094810962677
"374",3.5,3.33462333333333,3.26235408560311,3.6933246903843,3.68018490762847,3.67482767895955,3.62941522210368,3.29422982692412,3.70658467691441,3.4313223361969
"375",4.5,3.6771,3.65368731563422,3.86950445977297,3.63789147171954,3.64789156638605,3.59841634739919,3.6576594110881,3.67906195880377,3.66049599647522
"376",3.5,3.27065,3.31861804222649,3.45856256301212,3.34251128567492,3.35439109360436,3.29531879109427,3.37302634485471,3.38731154793668,3.56133604049683
"377",3,3.19524,2.75630136986302,3.11912356398391,2.78235979988639,2.77758854788084,2.79421658681657,2.62947709931011,2.84127762025302,3.08329296112061
"378",3,3.10134333333333,2.99304743339831,3.19583428629858,3.26996290537628,3.19809138866079,3.22363277607886,3.21985386320592,3.27878242377875,3.58621072769165
"379",3.8,2.92952,2.99304743339831,3.165517111129,2.85502141770068,2.88307639255577,2.86818159366536,3.2794287516168,2.8664186471578,2.93378210067749
"380",3.2,3.06693,3.31250000000001,3.11030032612339,3.16757542310625,3.14306058501735,3.13590869761193,3.02863887464513,3.23111901670479,3.18925881385803
"381",3.2,3.30629666666667,3.31861804222649,3.18661960380549,3.26267715533456,3.24989893339142,3.27772652946816,3.37724484944715,3.31657468237483,3.26508188247681
"382",2.1,3.48242,3.26235408560311,3.74789636628562,3.64002006631609,3.66640592441252,3.61765740999748,3.41816485778803,3.59818005295001,3.75040936470032
"383",3.3,4.00666666666666,3.81758241758242,4.16905583588536,4.37508889327759,4.38474515008915,4.33161024798501,4.27750200723366,4.43939197258197,4.12521839141846
"384",3.1,2.69719666666667,2.90021881838074,2.99902503298903,3.03379214945968,3.02388080676678,3.02368002576366,3.00100210816154,3.04218417134611,2.72425580024719
"385",4,4.50097333333333,4.43669724770642,4.06355693257782,4.08099267840071,4.06491795155474,4.04105945220086,4.23635635212339,4.08395375182897,4.61391115188599
"386",3.3,3.39235333333333,3.31250000000001,3.25601891742335,3.41996152119488,3.37750152858046,3.37371457978397,2.91805505019577,3.41601574673188,3.49739003181458
"387",2,2.32194666666667,2.75630136986302,2.51553472839952,2.51063298996233,2.50522541861793,2.51800808502224,2.02230724424844,2.55120192468599,2.5705087184906
"388",3.6,2.82706,2.75630136986302,2.7183730076726,2.73696626069846,2.73005740227183,2.77007589549245,2.80804221158202,2.85457513920086,3.04938077926636
"389",3.2,3.46545,3.31250000000001,3.52890527347301,3.44483626585626,3.42192621172653,3.43074413786533,3.48166055357345,3.51769330994181,3.42575669288635
"390",3.4,3.06239333333333,2.99304743339831,2.95322760888987,3.15592477517641,3.12865229333145,3.09233043220497,3.05412595332892,3.07763346626429,3.00194025039673
"391",3.1,2.72479666666667,2.75630136986302,2.64270175280167,2.69151461178833,2.68787059619756,2.69597790060232,2.6552138575176,2.73703519444601,2.6110897064209
"392",2.1,2.79385333333333,2.75630136986302,2.53587690189955,2.53273222512855,2.5295595594076,2.51568701839305,2.94726751868716,2.62827483798611,2.34862208366394
"393",4.2,3.41076333333333,3.31861804222649,3.33981055429277,3.3789808745972,3.37352334319643,3.33461970191519,3.36014698413832,3.45005236799272,3.39041805267334
"394",3.7,3.12163,2.99304743339831,3.19588203024172,3.19857277219565,3.19424775388447,3.16535556805082,3.10165624933483,3.23133845625732,3.05585813522339
"395",3.8,3.44287666666666,3.31861804222649,3.62982159681783,3.78358196982645,3.74300472994395,3.75639520399377,3.535071228036,3.75040490154288,3.42051029205322
"396",3.2,3.17134666666667,3.31250000000001,3.35511326483148,3.51335577047573,3.52593060206618,3.48517864663706,3.16966085930571,3.51412026048655,3.32851457595825
"397",2.7,3.27214619047619,3.31250000000001,3.12874208762036,3.08531867456247,3.0761535037356,3.09778511284712,3.05461371436032,3.09891334595457,3.13996601104736
"398",1,2.95228261904761,3.31250000000001,2.9673075610472,2.74367936320678,2.74767982151492,2.77759051622971,2.46664275299471,2.78322685709408,2.96490287780762
"399",3,2.58460333333333,2.75630136986302,2.44584503411576,2.62259208982219,2.66159902480819,2.67561256139102,2.71791581722781,2.56857241646482,2.31842994689941
"400",3.1,3.25181666666666,3.31861804222649,3.28063572566182,3.36632474484336,3.38488894687861,3.33519792090944,3.18934360337892,3.50541363505127,3.27766394615173
"401",3.3,3.19458,3.31250000000001,3.29098039431804,3.37171382282424,3.38743942523048,3.33985757857993,3.11294584707628,3.40228475989676,3.35386276245117
"402",4.2,3.41665666666667,3.31250000000001,3.51954618652518,3.45857611588715,3.4657209889516,3.44304157212797,3.52357601353096,3.43433793310819,3.47931098937988
"403",3.2,2.79451333333333,2.99304743339831,2.83600108887448,2.9034322561724,2.92158830356833,2.92900896892609,2.59173880636532,2.94667858542177,2.77525544166565
"404",3.4,3.48727666666666,3.31250000000001,3.41086952512666,3.39500407880125,3.39627692861586,3.36964619928611,3.45568641564913,3.41355608648738,3.45604276657104
"405",3.1,3.48079666666666,3.31250000000001,3.26436365126018,3.3630279288538,3.35063140398078,3.34461973207743,3.55909945709357,3.40598142878201,3.27002787590027
"406",3.8,3.35004666666666,3.31250000000001,3.5729299331647,3.59912243319983,3.62467850336309,3.61160823195115,3.36924341467944,3.63114475438747,3.53773951530457
"407",3,3.60339333333334,3.31250000000001,3.84743178780744,3.78774782602106,3.79907521247519,3.77551294494568,3.85970222797907,3.86313745448343,3.95175194740295
"408",3.5,3.46913666666667,3.31861804222649,3.49192226042072,3.75563932194213,3.71521528713612,3.67648332102584,3.66523227944251,3.76181662619536,3.46282577514648
"409",3.7,3.25388,3.2552380952381,2.96321712702194,3.13691659812109,3.12168700785661,3.10381449154169,2.78323356389823,3.21436900849374,3.00287842750549
"410",3.3,2.98459666666667,3.31861804222649,3.12887800049839,3.12467490988668,3.12507974940922,3.14238480464972,2.92461512452501,3.15855754092157,3.24785614013672
"411",3,3.44012,3.31861804222649,3.37956751811764,3.40732251879668,3.39896527840922,3.36290879127889,3.52039663983795,3.46437883395892,3.41623115539551
"412",3.1,3.07872666666666,3.26235408560311,3.08371307435561,2.72219197371269,2.71684783896698,2.75838993247131,2.88328565826363,2.79143938126308,3.01917433738708
"413",3.4,3.22986333333333,3.26235408560311,3.41637208046854,3.33174469600315,3.34705392465927,3.26942257760175,3.44010970766913,3.39162340887368,3.38286232948303
"414",3.3,3.25274333333333,3.26235408560311,3.2645499183914,3.17666280652227,3.1507085506914,3.14967382283932,3.22842118838943,3.22879166405982,3.23594737052917
"415",3.1,3.10935999999999,3.31250000000001,3.21658766077046,3.24322682878779,3.2959496042268,3.26250999685227,3.22788840862855,3.22451149975717,3.23526167869568
"416",2.2,2.76130333333333,3.26235408560311,2.49311523605389,2.6938254757958,2.69855666303052,2.67970673755967,2.85159984282537,2.67550359418932,2.79646253585815
"417",3.3,3.07154,3.31861804222649,2.80219898156559,2.97438609867571,2.9562189231262,2.93872019589996,2.90419626858072,3.00526366576621,2.94492125511169
"418",3.1,3.31728,3.26235408560311,3.50235015027704,3.57326656198112,3.57826393941926,3.5160031764463,3.34968149185989,3.70220780652486,4.16191005706787
"419",2.8,2.91379333333333,3.31250000000001,3.03842074879407,3.05456498389724,3.04905250864563,3.05179754951747,3.09695788615265,3.09737635072394,3.00539803504944
"420",3.7,3.40173333333333,3.31250000000001,3.56046683709315,3.48304436021375,3.49430412287701,3.45351479801814,3.49632295259412,3.53235271480799,3.50821352005005
"421",2.7,2.82751,2.90021881838074,2.32292702418626,2.53610998677547,2.52374009469551,2.61591698329255,2.79942385981679,2.55570812669278,1.87951004505157
"422",2.3,3.21644,3.31250000000001,3.19363305634985,2.95402689885734,2.96602631757963,2.96470981353222,2.81942884458319,3.01584056689106,3.16116952896118
"423",4,3.34037,3.31861804222649,3.55747760030608,3.38687509993789,3.356065812737,3.36840010521492,3.02782899767017,3.42985656725091,3.51369047164917
"424",3.1,3.44697666666667,3.26235408560311,3.58754805657974,3.59163755658572,3.60145525063045,3.59977263164127,3.65686483869695,3.62656539374228,3.63763785362244
"425",3,2.73508666666666,2.75630136986302,2.65004198910932,2.78984301505932,2.78803006153358,2.79584808379306,2.83704120402251,2.84611576820339,2.47056746482849
"426",2.7,3.08233,3.31861804222649,3.23345726562449,3.20039690009194,3.18807624093361,3.19590059072037,3.34108680660294,3.19806452521205,3.1285035610199
"427",2.6,3.18817333333333,3.26235408560311,2.70868561069945,2.79895297352133,2.81405300563264,2.84102067336226,2.98666254379682,2.80816893345318,3.19564723968506
"428",2.2,2.62424,2.75630136986302,2.70608142220043,2.63051062163601,2.63935192897056,2.64613251485215,2.77508782414534,2.67316254604852,2.68051099777222
"429",2,2.74003,2.99304743339831,2.78740102234728,2.6541119997772,2.63866117611108,2.69814320161532,2.80772406824876,2.75756742077357,2.6886191368103
"430",3.1,2.85056,2.66508620689655,2.89049364197604,3.04524990713856,3.05057868342369,3.02231077732017,2.70224580977278,3.06990904091052,2.72475838661194
"431",3.8,2.86954333333334,2.90021881838074,2.99166342026586,3.30347966080579,3.28427601859043,3.20504395314679,3.20580140177545,3.28794395982756,2.79566407203674
"432",2.8,2.97083,3.31861804222649,3.02218116085158,2.75615623681548,2.76560851943312,2.80776053463952,3.21382516372844,2.78309219545275,3.07860708236694
"433",2.6,2.87702666666667,2.66508620689655,2.65073758198528,2.60494169030644,2.65565124452414,2.67546954083754,2.92107923148541,2.52216747755632,2.75836110115051
"434",2.3,2.53420666666667,2.99304743339831,2.71236249001944,2.57963383125924,2.59148125831793,2.64101508665741,2.54612968525432,2.63239739642682,2.27596497535706
"435",3.5,2.89321,3.26235408560311,2.7302815973565,2.61869803499937,2.64430732325481,2.70417843461087,2.48349590732177,2.6598746446096,2.77633142471313
"436",4,3.38742666666666,3.31250000000001,3.22711746130567,3.07987089214977,3.07476044764184,3.08885101987212,3.35677119199342,3.16684565605118,3.41966128349304
"437",3,2.50738666666667,2.75630136986302,2.52430928193687,2.40184442088818,2.37209543061807,2.3616017207369,2.81728906697402,2.42265239563043,2.4536566734314
"438",2.8,3.17242333333333,3.31861804222649,3.1542415782298,3.09092816133048,3.08538182143919,3.07389143212078,3.36152907040029,3.16120197472137,2.99947786331177
"439",3,3.10481,3.31861804222649,3.19438061883482,3.25145872370808,3.24190165634934,3.22880344557962,3.35697639921731,3.25128498353859,3.19821929931641
"440",1.9,3.13005333333333,3.1956678700361,2.98968260754374,3.02256426590587,3.06202948341519,3.03701345455534,2.82364097999946,3.07570928593872,3.13204574584961
"441",3,2.77771666666667,2.75630136986302,2.93279377094837,2.74862084828643,2.74717780658429,2.75465896865754,2.72138384904757,2.78452974416289,2.75476765632629
"442",3.2,3.23343666666666,3.31250000000001,3.07078328362712,3.04895685035104,3.03622773100512,3.0438176286775,3.10919806555087,3.08405523030482,3.15982556343079
"443",2.6,2.74938333333333,2.75630136986302,2.81394125617042,2.70276348184816,2.6962630490442,2.7167965075016,2.66077964503575,2.75257415977968,2.76758813858032
"444",3.2,2.80295333333333,2.75630136986302,2.85778736728375,2.93015661309957,2.93971089040695,2.91666942295561,3.269214562818,3.12902332008044,2.77100801467896
"445",3.2,3.36361666666667,3.2552380952381,3.15277886512368,3.19727110561981,3.19949938524879,3.19284645817753,3.52746959788555,3.28711246775254,3.18263220787048
"446",3.2,2.84998666666667,3.31250000000001,2.81061903299608,2.57571682144206,2.57624145685279,2.5781633908608,2.76785216072635,2.55208292286189,2.78297114372253
"447",3.6,3.08739666666666,3.26235408560311,3.0273123234763,2.75105611831892,2.75325714536964,2.76289466301704,2.83413940936751,2.83158874646184,3.18067741394043
"448",3.5,3.09203,3.31861804222649,3.12696670408702,2.98747120983238,3.03586795610351,3.00475231103303,3.08775940220835,2.96238295274191,3.16027808189392
"449",2.4,3.13260333333333,3.31250000000001,3.05641830133082,3.03841891006058,3.0544910667687,3.03419811359342,3.00868267157784,3.0859581382548,3.0772967338562
"450",3.1,3.07552,2.99304743339831,2.9523579936733,3.15701887482975,3.17822198833599,3.13183636437579,3.01809520375829,3.17346202305818,3.28469705581665
"451",2.5,2.25127,2.75630136986302,2.56933156560269,2.62343788217111,2.62443042270909,2.57205611595784,2.89291524364606,2.68903689175595,2.0943820476532
"452",3.5,3.00508666666666,2.90021881838074,2.84454896183937,3.00622833870468,3.00017353826338,3.01628708567941,2.79844891322034,3.02907809440176,3.02030444145203
"453",4,3.35033333333334,3.31250000000001,3.49972441679704,3.73614901347084,3.73737532314557,3.67150672571752,3.77890498071165,3.754343032197,3.56747508049011
"454",2.2,2.92591333333333,2.99304743339831,3.11891953496469,2.82267962584682,2.85204679334384,2.86119330902004,3.30174354075389,2.66313462901309,2.74596953392029
"455",1,3.08859833333333,3.31250000000001,3.06792050695515,2.91471851987365,2.92207934826569,2.92685694609781,3.16633852404669,2.94129266336897,3.08803987503052
"456",2.9,3.34494,3.31250000000001,3.25974506959967,3.26829486837237,3.30707623702005,3.27363188539808,3.35451125421081,3.26556775926614,3.19931292533875
"457",4,3.02260333333334,3.31250000000001,3.11370549555873,2.88025256013357,2.87926933533146,2.85557402606047,2.82061677337945,2.8741160873096,3.16042804718018
"458",3.5,2.80748666666666,2.75630136986302,2.63995425492822,2.68142739120333,2.67928353206699,2.68261314851912,2.99172142624631,2.78258670357184,2.79401636123657
"459",4,3.13459333333333,2.99304743339831,3.23396600024696,3.31727199392718,3.29162772156446,3.28735762011485,3.43050284148575,3.37793555388357,3.12582778930664
"460",1,3.15818333333333,3.31250000000001,3.27702661819452,3.00741247179963,3.01510691683799,3.05080386726213,3.03158730495558,3.07398169182423,3.24396824836731
"461",3.5,3.23092666666666,3.31250000000001,3.16756526340332,3.06377435391457,3.07431520866308,3.08123587225903,3.18778903287668,3.1141417557885,3.12399005889893
"462",3.2,3.07695666666667,3.1956678700361,3.08594314782748,3.18002618433474,3.19231606443371,3.1536645952945,3.13724967958129,3.17678123190938,3.19437718391418
"463",3.4,3.14134666666667,3.31250000000001,2.98838330369364,2.95284153736867,2.96468584461693,2.97604193460843,3.02543322504166,2.97979008804418,3.00096774101257
"464",3.4,3.40570333333333,3.31250000000001,3.38243685495921,3.41943238187869,3.42834393009633,3.42538856128011,3.499034776139,3.46569104189016,3.38925266265869
"465",1.8,2.64529333333333,2.75630136986302,2.68700474282951,2.58412561394648,2.60748365695774,2.61273379788984,2.2278438833926,2.59529547691952,2.74115896224976
"466",3.4,3.47697,3.31250000000001,3.37222469258811,3.30740251322221,3.29797708084851,3.30576785984742,3.31965105780024,3.34081875258124,3.30490803718567
"467",3.5,3.53966,3.31250000000001,3.44909568830083,3.36228503815018,3.36482822584777,3.35900334173815,3.48350771515906,3.41623809610388,3.37204527854919
"468",3.3,3.33579333333334,3.1956678700361,3.30412243448189,3.71085379745196,3.70267159112515,3.69750501793476,3.76051772071893,3.76937517973197,3.7845139503479
"469",3.5,3.40459666666667,3.31250000000001,3.31432094281505,3.28566762797005,3.27620851889305,3.27164970423893,3.29263636320222,3.32237032995293,3.33248805999756
"470",3,3.38414333333334,3.31250000000001,3.29928666012888,3.16453069046923,3.16383522017207,3.17561191095072,3.23230753266428,3.19667878933837,3.26118755340576
"471",2.6,3.29146666666667,3.31250000000001,3.40713851866075,3.24576414885851,3.25126537467678,3.27543848176285,3.06217677214025,3.27175063072462,3.22943830490112
"472",2.7,3.15129666666667,3.31861804222649,3.08873200161877,2.89595499379826,2.92744905108737,2.94571603799435,3.10754356851507,2.92713656723167,3.5272524356842
"473",2.9,2.69031666666666,2.99304743339831,3.09798475077373,2.88426137026329,2.87952595035067,2.92704530170146,3.123877108693,2.95330046744659,2.66992592811584
"474",4,3.01792666666667,3.31861804222649,2.99302547416145,3.04940008858714,3.041577875375,3.07222241716339,3.10874585898098,3.12594688579433,3.07128500938416
"475",3.7,3.27024,3.26235408560311,3.5235157691019,3.49535907085258,3.49660607036697,3.50648136866454,3.66399725359137,3.51155036947043,3.58440017700195
"476",3.2,2.96834666666666,3.31250000000001,3.20757560084771,3.40879093291117,3.40385762267269,3.35222448332471,3.23915979792216,3.44452968138178,2.97144889831543
"477",3.5,3.24529333333333,3.31250000000001,3.48974433247295,3.51853881002686,3.52701003635853,3.50536463610957,3.68986900879094,3.57945287790174,3.36869096755981
"478",3.5,3.17659666666667,2.75630136986302,2.96475010858582,2.92600569822145,2.92119945668032,2.94802611248332,3.14971521821557,3.00120256652569,3.04585027694702
"479",3.1,3.46488333333333,3.31250000000001,3.27952838441751,3.10093842821455,3.11608154190497,3.12016826302623,3.25376604811047,3.1669543984295,3.31450176239014
"480",3.3,3.21677333333334,2.90021881838074,3.17042337666396,3.22214650407982,3.24225800229441,3.22830750306299,3.13904327538413,3.27882598486726,3.19101405143738
"481",2.5,2.61232666666667,2.66508620689655,2.56507431281713,2.72072777916334,2.73656525519971,2.76136615260683,2.68796036114133,2.72053397783893,2.38960218429565
"482",3.5,2.92536,3.1956678700361,3.14485095914632,3.40055114149119,3.41797362785816,3.31315429907104,3.2429362001331,3.35572839629545,3.12791657447815
"483",2.5,2.78063333333333,2.75630136986302,2.79857141704525,2.76082264833507,2.74107209465077,2.78964944954714,2.90760424001663,2.79075096762592,2.78158473968506
"484",3.3,2.85998,2.75630136986302,2.84117465894686,2.95794049977934,2.96329382130677,2.91512307313888,3.21672870033136,2.99608357166344,3.03451085090637
"485",3.4,3.22381,3.26235408560311,3.36674712911284,3.41022413209868,3.39842317416919,3.35174157840889,3.33724338468386,3.4526083522881,3.81278729438782
"486",2.2,3.0434,3.26235408560311,3.39326591675497,2.83360246608443,2.80687042547757,2.76343028725159,3.34762276986711,2.80131534166448,2.9459810256958
"487",4.2,3.60774333333333,3.31250000000001,3.58529419647632,3.63012894756634,3.6307637337521,3.60079464916058,3.75963555204547,3.66503496641441,3.81688261032104
"488",3.9,3.27319,3.26235408560311,3.24830737169502,3.34403302554802,3.34445546891119,3.33765520290287,3.25774053918537,3.40518396634846,3.3916974067688
"489",3,2.85444333333333,2.75630136986302,2.79501957518563,2.68627188534789,2.69765012602707,2.70703951027359,2.39881906319836,2.66511203215241,2.84721899032593
"490",2,2.7193,2.66508620689655,2.66555415164788,2.59230954205521,2.58432395417311,2.65372356254057,2.22475186795374,2.63544410113602,2.73611068725586
"491",3,3.31420333333333,3.31250000000001,3.37637187378725,3.28975343030257,3.24949934268241,3.23438643562461,3.61822685135568,3.3473942528956,3.34707903862
"492",2.7,2.61852333333333,2.75630136986302,2.61099450746169,2.77876101444435,2.76978747269703,2.77049806369779,2.60852248795491,2.82430600679932,2.74827814102173
"493",4,3.86773666666667,3.65368731563422,3.78863412047865,3.84238694345362,3.81557313940555,3.77321555060542,3.7759887214931,3.81798474600199,3.90257620811462
"494",3.4,2.67750666666667,2.75630136986302,2.44444517606669,2.41469920635009,2.41953982720077,2.45981221533179,2.37798207914388,2.46624117580053,2.39166784286499
"495",1.3,3.28313,3.31861804222649,3.24097246195222,3.1685492871694,3.16781582274636,3.19025659472523,3.43532630520452,3.23626035147229,3.306800365448
"496",3.2,2.76510333333333,2.75630136986302,2.82267106725004,2.9875332422688,3.00749607777933,2.94024472482413,2.99793597060624,3.01720858916964,2.7895188331604
"497",1,2.92199333333333,3.31250000000001,3.19417978648999,3.02713119721268,3.03443627660079,3.07594143381008,3.18099617734069,3.12649292851055,3.30571103096008
"498",3.1,3.30985,3.65368731563422,3.42101930075278,3.18440281528463,3.1537937715866,3.16724562208624,3.24482160860856,3.3085053445899,3.15798139572144
"499",3.7,3.38252666666667,3.31250000000001,3.34620290312277,3.23315036064106,3.22914157005386,3.20808941277178,3.22998572769854,3.24156746959204,3.36309742927551
"500",2.6,2.58971,2.66508620689655,2.44820792726526,2.58837887289722,2.59774900828217,2.61915691608975,2.75121145285068,2.59498880905777,2.07170033454895
"501",4.1,3.33479666666667,3.31250000000001,3.45837371329467,3.39810173799156,3.41708151099375,3.37970157966979,3.17736501128139,3.35964553412958,3.3616623878479
"502",3.9,3.31072666666666,3.26235408560311,3.75984683038087,3.60205702572118,3.61617094845131,3.57013677501935,3.30795669102692,3.57552211502738,3.08999371528625
"503",2.9,2.92281666666666,2.99304743339831,2.80870454027662,3.11427961594956,3.09001541228237,3.09405646654301,3.17888108326845,3.14410676703847,3.11853623390198
"504",4.2,3.37064999999999,3.31861804222649,3.51746079921205,3.45806050433122,3.41872629976787,3.39619927681869,3.38693957596278,3.44569505831123,3.51001858711243
"505",3.6,3.56228666666667,3.31250000000001,3.37567064362666,3.08927358443238,3.08938688097711,3.12484541870715,3.22880261167089,3.14603474801119,3.47406601905823
"506",3.2,2.93571666666666,2.99304743339831,2.74958969062576,2.90042541555343,2.9027065625209,2.89022346870205,2.8714063310974,2.98245883648343,2.73862147331238
"507",2,2.35623,2.90021881838074,2.43111800682295,2.47374757280102,2.4640420492952,2.50336716908788,2.36586000616023,2.47192495338369,2.07241201400757
"508",3,3.13841333333334,3.26235408560311,3.1875132045822,2.99352905381343,2.95446631958697,2.99027487396915,3.09934583522772,3.01531791653916,3.17208099365234
"509",2.9,3.33933333333334,2.75630136986302,2.99806309954649,3.07044057979695,3.06578597055941,3.03998419814421,3.30355676564131,3.12802879840253,3.45152831077576
"510",2.2,2.93882,2.99304743339831,2.68003690904088,3.15143172784665,3.11877798536618,3.1311672999017,3.2012269764531,3.12882667618934,2.85549163818359
"511",3.2,3.15646666666666,3.1956678700361,3.09769167902677,3.05929540134168,3.06474730824045,3.04026573894953,3.00854918553057,3.1125681902905,3.04025626182556
"512",2.2,3.05839333333333,2.99304743339831,3.06059468599721,3.1203148277397,3.12643991290317,3.12997722270581,3.43889205119216,3.17285077936739,3.00836634635925
"513",3.2,3.20298666666667,3.26235408560311,3.17783580403363,2.99501751376915,3.00932566361884,2.88760047358974,3.33670981980917,3.06662153738073,3.27754235267639
"514",1,2.67883,2.75630136986302,2.65079818058658,2.82199323798333,2.81245414749154,2.80294463254029,2.47543174491788,2.82860662407152,2.67561364173889
"515",3.8,3.23001666666667,3.26235408560311,3.25504643834264,3.24206274480082,3.23616756234457,3.24201227538632,3.31345772441645,3.33874703533765,3.39014744758606
"516",2.3,3.21159666666667,2.99304743339831,3.31392468554701,3.39083503672096,3.3719471298467,3.38198037704786,3.36147579270944,3.46805238376876,3.37532472610474
